image_name,particle_id,class_id,class_name,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,area_px,eq_diameter_px,aspect_ratio,circularity,gray_mean,gray_std
train_0157.png,10577,0,fiber_particle,225,145,316,225,546.0000,26.3664,1.1375,0.1750,115.6704,59.6281
train_0157.png,10578,2,light_carbon_particle,183,350,200,371,272.0000,18.6097,1.2500,0.8090,193.2804,17.6193
train_0157.png,10579,2,light_carbon_particle,428,772,440,781,98.0000,11.1704,1.3333,0.9502,214.2429,18.7257
train_0157.png,10580,5,aggregate_particle,320,625,351,650,540.0000,26.2212,1.2917,1.0092,153.3650,38.8856
train_0157.png,10581,3,copper_particle,337,510,351,524,132.0000,12.9641,1.0000,1.2000,148.1571,38.6255
train_0157.png,10582,1,dark_carbon_particle,234,513,254,529,218.0000,16.6603,1.1875,1.2000,143.6953,45.6446
train_0157.png,10583,2,light_carbon_particle,439,245,464,262,331.0000,20.5291,1.4706,0.7805,183.1094,19.9023
train_0157.png,10584,1,dark_carbon_particle,330,412,342,423,105.0000,11.5624,1.0909,1.2000,170.2247,37.8264
train_0157.png,10585,2,light_carbon_particle,190,304,206,317,162.0000,14.3619,1.2308,0.8143,199.6096,19.3604
train_0157.png,10586,2,light_carbon_particle,218,602,242,618,338.0000,20.7450,1.5000,0.8426,182.7982,16.8937
train_0157.png,10587,2,light_carbon_particle,669,653,685,669,192.0000,15.6353,1.0000,0.7694,193.8957,14.2116
train_0157.png,10588,0,fiber_particle,555,451,636,485,472.0000,24.5147,2.4545,0.2179,145.8256,49.5662
train_0157.png,10589,0,fiber_particle,266,180,295,219,434.0000,23.5071,1.3448,0.5918,119.9213,39.3435
train_0157.png,10590,0,fiber_particle,834,752,848,807,312.0000,19.9311,3.9286,0.3017,169.0278,36.9389
train_0157.png,10591,1,dark_carbon_particle,175,619,192,640,269.0000,18.5068,1.2353,1.2000,141.8625,31.3522
train_0157.png,10592,1,dark_carbon_particle,579,770,595,787,178.0000,15.0545,1.0714,1.2000,156.4754,36.6783
train_0157.png,10593,2,light_carbon_particle,380,444,396,457,162.0000,14.3619,1.3333,0.8479,203.0961,9.3884
train_0157.png,10594,1,dark_carbon_particle,338,164,354,176,164.0000,14.4503,1.3333,1.2000,148.3347,42.4221
train_0157.png,10595,2,light_carbon_particle,464,534,480,543,104.0000,11.5073,1.6250,0.9051,203.3551,15.3249
train_0157.png,10596,1,dark_carbon_particle,242,210,270,234,462.0000,24.2536,1.1667,0.7850,105.4043,53.9368
train_0157.png,10597,4,bubble,596,215,629,246,815.0000,32.2132,1.0645,1.2000,220.9323,6.5830
train_0157.png,10598,2,light_carbon_particle,847,720,867,732,198.0000,15.8777,1.6667,0.8225,196.7264,20.9432
train_0157.png,10599,2,light_carbon_particle,224,711,237,719,85.0000,10.4031,1.5000,0.9240,201.9514,19.5776
train_0157.png,10600,3,copper_particle,534,438,546,451,124.0000,12.5651,1.0833,1.2000,184.7873,31.3576
train_0157.png,10601,2,light_carbon_particle,220,189,232,201,131.0000,12.9149,1.0000,0.9793,195.0169,18.7436
train_0157.png,10602,1,dark_carbon_particle,824,463,840,479,210.0000,16.3518,1.0000,0.8724,173.2938,41.0514
train_0157.png,10603,4,bubble,762,201,777,216,179.0000,15.0967,1.0000,1.2000,223.5984,5.9936
train_0157.png,10604,0,fiber_particle,248,536,278,556,220.0000,16.7366,1.5000,0.6750,162.8305,34.3436
train_0157.png,10605,0,fiber_particle,501,640,584,650,396.0000,22.4545,8.3000,0.1763,176.9377,25.2200
train_0157.png,10606,3,copper_particle,232,702,245,718,139.0000,13.3034,1.3333,1.2000,164.3147,33.1097
train_0157.png,10607,2,light_carbon_particle,365,745,381,761,161.0000,14.3175,1.0000,0.6938,200.0642,11.2109
train_0157.png,10608,2,light_carbon_particle,478,385,511,414,704.0000,29.9393,1.1429,0.7874,197.5443,12.3352
train_0157.png,10609,1,dark_carbon_particle,182,166,210,190,465.0000,24.3322,1.1667,1.2000,161.1560,37.7248
train_0157.png,10610,1,dark_carbon_particle,153,269,177,289,277.0000,18.7800,1.4118,0.7754,159.3137,42.2770
train_0157.png,10611,0,fiber_particle,131,417,300,531,1257.0000,40.0058,1.4737,0.1260,166.3262,34.1760
train_0157.png,10612,5,aggregate_particle,249,176,288,212,969.0000,35.1250,1.0556,0.9370,110.9303,42.5960
train_0157.png,10613,5,aggregate_particle,297,193,339,221,517.0000,25.6567,1.5185,0.5273,161.3147,43.1247
train_0157.png,10614,5,aggregate_particle,219,518,257,572,1305.0000,40.7625,1.4324,0.6826,161.1964,31.4400
train_0158.png,10615,0,fiber_particle,212,473,244,511,245.0000,17.6619,1.1935,0.5193,185.1169,32.3210
train_0158.png,10616,2,light_carbon_particle,660,223,673,235,105.0000,11.5624,1.0833,0.8675,207.5371,13.5471
train_0158.png,10617,2,light_carbon_particle,425,170,445,182,194.0000,15.7165,1.6667,0.7503,200.4007,15.6798
train_0158.png,10618,3,copper_particle,824,774,836,787,115.0000,12.1005,1.0833,1.2000,159.7242,46.0250
train_0158.png,10619,3,copper_particle,500,754,521,775,319.0000,20.1535,1.0500,1.2000,165.8610,35.6157
train_0158.png,10620,2,light_carbon_particle,824,658,845,674,224.0000,16.8880,1.2500,0.6872,197.5517,18.4775
train_0158.png,10621,2,light_carbon_particle,607,273,623,289,210.0000,16.3518,1.0000,0.8724,195.5522,13.7109
train_0158.png,10622,0,fiber_particle,772,324,806,343,219.0000,16.6985,1.7895,0.5616,160.6829,40.8723
train_0158.png,10623,3,copper_particle,807,758,824,775,191.0000,15.5945,1.0000,1.2000,162.6194,32.7512
train_0158.png,10624,0,fiber_particle,290,281,373,300,557.0000,26.6307,4.3158,0.2394,168.0886,22.2337
train_0158.png,10625,0,fiber_particle,476,446,506,473,189.0000,15.5126,1.1111,0.5621,154.5223,46.9517
train_0158.png,10626,0,fiber_particle,763,170,802,203,314.0000,19.9949,1.1818,0.6322,159.5466,28.1610
train_0158.png,10627,5,aggregate_particle,769,510,785,533,265.0000,18.3687,1.3750,0.7882,178.0599,30.8449
train_0158.png,10628,1,dark_carbon_particle,405,468,438,500,761.0000,31.1277,1.1000,0.8674,154.6666,32.8189
train_0158.png,10629,1,dark_carbon_particle,797,395,813,409,166.0000,14.5381,1.1429,1.2000,180.0047,30.1202
train_0158.png,10630,2,light_carbon_particle,842,831,858,844,154.0000,14.0028,1.2308,0.8399,199.7528,19.6090
train_0158.png,10631,0,fiber_particle,780,398,798,420,196.0000,15.7973,1.1667,0.9109,192.3235,18.0681
train_0158.png,10632,5,aggregate_particle,589,416,637,454,1075.0000,36.9964,1.2632,0.4034,154.1708,48.0276
train_0158.png,10633,4,bubble,605,174,632,199,505.0000,25.3572,1.1739,1.2000,229.8877,4.4850
train_0158.png,10634,1,dark_carbon_particle,583,465,620,501,963.0000,35.0161,1.0278,0.7999,151.7902,37.7032
train_0158.png,10635,3,copper_particle,742,465,757,484,196.0000,15.7973,1.3571,1.2000,165.5305,39.5059
train_0158.png,10636,2,light_carbon_particle,191,725,207,741,195.0000,15.7570,1.0000,0.8403,208.0489,11.4677
train_0158.png,10637,1,dark_carbon_particle,269,371,306,400,840.0000,32.7035,1.2759,0.8885,138.1863,43.8427
train_0158.png,10638,3,copper_particle,515,324,530,336,143.0000,13.4935,1.2500,1.1815,154.6986,44.3327
train_0158.png,10639,2,light_carbon_particle,386,458,394,466,40.0000,7.1365,1.3333,1.2000,193.4850,11.6253
train_0158.png,10640,0,fiber_particle,199,775,220,795,157.0000,14.1386,1.0500,0.7585,177.6940,46.8781
train_0158.png,10641,2,light_carbon_particle,613,529,633,545,258.0000,18.1245,1.2500,0.8434,202.5772,13.5664
train_0158.png,10642,1,dark_carbon_particle,197,691,213,703,130.0000,12.8655,1.3333,0.7720,175.0368,34.2235
train_0158.png,10643,0,fiber_particle,399,91,632,240,1792.0000,47.7666,1.5638,0.0994,160.0880,36.5348
train_0158.png,10644,2,light_carbon_particle,836,479,852,487,100.0000,11.2838,1.6250,0.9696,195.6365,16.1515
train_0158.png,10645,5,aggregate_particle,689,208,720,240,588.0000,27.3617,1.0667,0.9122,160.8911,36.4830
train_0158.png,10646,1,dark_carbon_particle,559,158,578,174,246.0000,17.6979,1.1875,1.2000,134.3668,43.5181
train_0158.png,10647,4,bubble,403,540,426,561,375.0000,21.8510,1.0952,1.2000,221.4019,7.0284
train_0158.png,10648,1,dark_carbon_particle,404,405,423,420,198.0000,15.8777,1.3571,1.2000,139.3343,53.8777
train_0158.png,10649,5,aggregate_particle,645,252,706,292,1524.0000,44.0502,1.5000,0.7672,150.7751,35.2648
train_0158.png,10650,2,light_carbon_particle,420,562,437,579,248.0000,17.7697,1.0000,0.8953,197.8198,18.0918
train_0159.png,10651,0,fiber_particle,781,515,823,572,592.0000,27.4547,1.3659,0.5435,152.0407,31.2439
train_0159.png,10652,2,light_carbon_particle,501,415,514,424,93.0000,10.8817,1.4444,1.0110,189.9779,21.8892
train_0159.png,10653,2,light_carbon_particle,288,472,304,482,113.0000,11.9948,2.0000,0.8050,200.9073,15.6862
train_0159.png,10654,2,light_carbon_particle,263,316,283,332,263.0000,18.2992,1.2500,0.8882,197.4322,9.2955
train_0159.png,10655,3,copper_particle,494,224,507,235,104.0000,11.5073,1.0909,1.2000,176.3730,31.5806
train_0159.png,10656,0,fiber_particle,412,639,435,668,274.0000,18.6780,1.2174,0.7232,156.8284,32.8592
train_0159.png,10657,2,light_carbon_particle,289,625,306,642,236.0000,17.3345,1.0000,0.9128,204.1345,14.0913
train_0159.png,10658,3,copper_particle,754,280,771,304,314.0000,19.9949,1.4118,1.1335,159.0688,26.9483
train_0159.png,10659,3,copper_particle,850,701,874,721,346.0000,20.9891,1.1500,1.1685,163.6157,31.5857
train_0159.png,10660,2,light_carbon_particle,814,516,830,528,161.0000,14.3175,1.3333,0.8426,195.8578,11.4918
train_0159.png,10661,2,light_carbon_particle,489,394,509,410,245.0000,17.6619,1.2500,0.8009,199.9158,12.0990
train_0159.png,10662,1,dark_carbon_particle,604,241,628,267,423.0000,23.2073,1.0833,1.2000,140.6187,27.1406
train_0159.png,10663,0,fiber_particle,808,814,856,838,431.0000,23.4258,2.0000,0.4476,146.4722,32.3317
train_0159.png,10664,0,fiber_particle,590,646,647,666,539.0000,26.1969,2.8500,0.4199,168.6208,20.6814
train_0159.png,10665,5,aggregate_particle,845,749,892,813,1578.0000,44.8238,1.3617,0.4583,167.0560,27.3311
train_0159.png,10666,2,light_carbon_particle,777,591,789,604,109.0000,11.7806,1.0833,0.9005,195.9148,15.5113
train_0159.png,10667,2,light_carbon_particle,383,485,399,497,147.0000,13.6809,1.3333,0.8362,199.8501,12.1184
train_0159.png,10668,1,dark_carbon_particle,751,459,782,484,588.0000,27.3617,1.2400,1.2000,146.1192,33.2657
train_0159.png,10669,3,copper_particle,812,685,829,703,234.0000,17.2609,1.0000,1.0875,141.5663,48.9958
train_0159.png,10670,0,fiber_particle,561,734,591,787,318.0000,20.1219,1.7667,0.3186,151.0055,44.6855
train_0159.png,10671,0,fiber_particle,569,628,595,664,402.0000,22.6239,1.3846,0.8303,167.3647,23.5882
train_0159.png,10672,2,light_carbon_particle,602,560,618,576,208.0000,16.2737,1.0000,0.8964,202.6162,10.5154
train_0159.png,10673,1,dark_carbon_particle,786,159,817,183,454.0000,24.0427,1.3810,0.8696,161.1034,32.8883
train_0159.png,10674,5,aggregate_particle,494,418,551,457,1364.0000,41.6737,1.4615,0.8382,134.7108,43.9875
train_0159.png,10675,3,copper_particle,851,503,871,519,236.0000,17.3345,1.2500,1.1863,166.7949,32.0857
train_0159.png,10676,2,light_carbon_particle,702,766,723,782,260.0000,18.1946,1.3125,0.8500,204.6685,13.4186
train_0159.png,10677,2,light_carbon_particle,293,261,314,282,355.0000,21.2603,1.0000,0.8605,197.6713,12.4008
train_0159.png,10678,1,dark_carbon_particle,647,788,660,800,113.0000,11.9948,1.3000,1.2000,164.2629,36.6677
train_0159.png,10679,0,fiber_particle,552,697,598,751,469.0000,24.4366,1.2000,0.4025,173.8402,30.7279
train_0159.png,10680,0,fiber_particle,342,738,423,777,294.0000,19.3477,2.0513,0.1325,163.6354,37.7698
train_0159.png,10681,2,light_carbon_particle,470,197,490,211,217.0000,16.6221,1.5385,0.8695,181.8511,18.0656
train_0159.png,10682,1,dark_carbon_particle,190,252,221,276,592.0000,27.4547,1.2917,1.2000,89.0888,48.0653
train_0159.png,10683,2,light_carbon_particle,613,178,633,190,187.0000,15.4304,1.6667,0.8366,197.0564,11.7687
train_0159.png,10684,2,light_carbon_particle,515,248,523,256,64.0000,9.0270,1.0000,1.0258,195.3221,11.5018
train_0159.png,10685,2,light_carbon_particle,285,171,301,187,195.0000,15.7570,1.0000,0.8724,175.1572,8.8987
train_0159.png,10686,0,fiber_particle,783,746,816,779,352.0000,21.1703,1.0000,0.6742,181.4850,20.0467
train_0159.png,10687,2,light_carbon_particle,248,250,269,274,316.0000,20.0585,1.2000,0.7452,199.4164,13.4660
train_0159.png,10688,5,aggregate_particle,538,457,562,483,387.0000,22.1978,1.0833,1.0517,153.8967,45.3855
train_0159.png,10689,2,light_carbon_particle,168,600,192,616,270.0000,18.5412,1.5000,0.7558,200.2536,9.3125
train_0159.png,10690,2,light_carbon_particle,282,218,314,242,510.0000,25.4824,1.3333,0.7253,196.5844,11.2619
train_0159.png,10691,5,aggregate_particle,306,340,352,380,1386.0000,42.0085,1.2105,0.9996,123.7570,48.0373
train_0159.png,10692,1,dark_carbon_particle,533,637,555,655,293.0000,19.3147,1.1667,1.2000,166.9624,33.4802
train_0159.png,10693,5,aggregate_particle,740,469,778,519,1348.0000,41.4286,1.3243,0.8169,131.1099,38.4255
train_0160.png,10694,5,aggregate_particle,720,358,777,403,1892.0000,49.0813,1.2667,0.9287,126.6345,48.5095
train_0160.png,10695,3,copper_particle,750,280,764,296,171.0000,14.7555,1.2308,1.2000,164.1931,39.7398
train_0160.png,10696,0,fiber_particle,150,548,190,600,486.0000,24.8756,1.3077,0.4618,176.2516,32.8954
train_0160.png,10697,2,light_carbon_particle,225,618,245,627,155.0000,14.0482,2.2222,0.8112,192.1962,17.2391
train_0160.png,10698,1,dark_carbon_particle,320,199,340,219,281.0000,18.9151,1.1765,0.8358,160.4183,37.8680
train_0160.png,10699,2,light_carbon_particle,164,708,181,721,161.0000,14.3175,1.3077,0.8781,196.8100,16.4116
train_0160.png,10700,0,fiber_particle,676,337,704,445,378.0000,21.9382,3.8214,0.1018,187.7350,26.3780
train_0160.png,10701,2,light_carbon_particle,799,377,819,394,269.0000,18.5068,1.1765,0.8517,209.5062,11.6385
train_0160.png,10702,2,light_carbon_particle,233,429,246,437,99.0000,11.2272,1.6250,0.9599,195.1257,17.2795
train_0160.png,10703,2,light_carbon_particle,374,721,387,730,104.0000,11.5073,1.4444,1.0084,208.7983,14.8883
train_0160.png,10704,5,aggregate_particle,647,397,681,433,807.0000,32.0547,1.0588,0.7536,141.0497,50.1636
train_0160.png,10705,1,dark_carbon_particle,785,397,825,435,1111.0000,37.6108,1.0526,1.0557,123.0295,34.2093
train_0160.png,10706,3,copper_particle,493,790,503,800,66.0000,9.1670,1.0000,1.2000,169.0048,38.3316
train_0160.png,10707,0,fiber_particle,475,277,583,295,491.0000,25.0032,5.8889,0.1310,160.0660,47.6250
train_0160.png,10708,2,light_carbon_particle,648,767,664,779,177.0000,15.0121,1.3333,0.8897,200.0192,18.2404
train_0160.png,10709,0,fiber_particle,453,171,464,213,238.0000,17.4078,3.8182,0.3862,168.7104,35.9177
train_0160.png,10710,2,light_carbon_particle,706,455,730,471,312.0000,19.9311,1.5000,0.7778,195.2943,14.6457
train_0160.png,10711,2,light_carbon_particle,177,503,186,511,64.0000,9.0270,1.0000,1.0258,184.5999,7.6074
train_0160.png,10712,2,light_carbon_particle,414,611,430,623,192.0000,15.6353,1.3333,0.8923,206.3038,14.3084
train_0160.png,10713,1,dark_carbon_particle,472,269,490,285,232.0000,17.1870,1.1250,1.2000,96.1723,55.9060
train_0160.png,10714,1,dark_carbon_particle,798,664,814,680,175.0000,14.9271,1.0000,1.2000,148.8203,41.8998
train_0160.png,10715,1,dark_carbon_particle,538,377,562,394,266.0000,18.4033,1.3750,0.8983,164.3180,37.9789
train_0160.png,10716,2,light_carbon_particle,659,519,672,529,81.0000,10.1554,1.5000,0.8805,203.6752,12.0854
train_0160.png,10717,2,light_carbon_particle,180,160,196,172,129.0000,12.8159,1.3333,0.7036,189.9211,20.6410
train_0160.png,10718,2,light_carbon_particle,616,290,648,314,539.0000,26.1969,1.3333,0.7505,198.0864,9.9122
train_0160.png,10719,3,copper_particle,516,360,533,377,211.0000,16.3907,1.0000,1.2000,171.6637,32.0000
train_0160.png,10720,2,light_carbon_particle,192,708,208,721,162.0000,14.3619,1.3333,0.8836,204.7574,12.0491
train_0160.png,10721,0,fiber_particle,185,429,211,572,479.0000,24.6958,5.5000,0.0736,171.6660,33.7206
train_0160.png,10722,2,light_carbon_particle,749,494,767,510,225.0000,16.9257,1.1250,0.9347,191.1168,18.9412
train_0160.png,10723,2,light_carbon_particle,281,762,306,782,419.0000,23.0973,1.2000,0.8654,178.7025,18.1654
train_0160.png,10724,0,fiber_particle,517,423,625,526,835.0000,32.6061,1.0485,0.1762,136.5957,55.4753
train_0160.png,10725,2,light_carbon_particle,792,310,806,323,156.0000,14.0935,1.0769,1.0126,195.7349,18.6828
train_0160.png,10726,2,light_carbon_particle,735,498,747,506,96.0000,11.0558,1.5000,0.9308,205.4412,16.5661
train_0160.png,10727,3,copper_particle,507,640,519,651,100.0000,11.2838,1.0909,1.2000,180.4535,28.4509
train_0160.png,10728,1,dark_carbon_particle,176,572,206,593,430.0000,23.3986,1.4286,0.7658,146.9177,39.2711
train_0160.png,10729,0,fiber_particle,460,664,519,679,472.0000,24.5147,3.9333,0.3736,154.9444,39.7077
train_0160.png,10730,3,copper_particle,389,585,404,601,184.0000,15.3061,1.0667,1.1418,140.7519,40.7360
train_0160.png,10731,1,dark_carbon_particle,468,684,484,697,141.0000,13.3988,1.2500,0.8750,186.3319,37.6502
train_0160.png,10732,1,dark_carbon_particle,561,198,580,212,197.0000,15.8376,1.2857,1.2000,154.5238,47.6198
train_0160.png,10733,0,fiber_particle,247,200,258,240,200.0000,15.9577,3.6364,0.3398,164.7623,35.2828
train_0160.png,10734,2,light_carbon_particle,554,176,571,200,274.0000,18.6780,1.4118,0.7904,186.5729,17.0402
train_0160.png,10735,5,aggregate_particle,573,534,601,558,455.0000,24.0692,1.1739,1.1669,127.5535,49.8904
train_0160.png,10736,2,light_carbon_particle,715,254,740,274,387.0000,22.1978,1.2500,0.7993,185.2786,18.8183
train_0160.png,10737,2,light_carbon_particle,801,660,813,676,132.0000,12.9641,1.3333,0.8568,146.6978,38.6658
train_0160.png,10738,0,fiber_particle,416,263,424,291,121.0000,12.4122,3.2500,0.4849,173.9046,36.3808
train_0160.png,10739,2,light_carbon_particle,850,691,866,707,224.0000,16.8880,1.0000,0.8368,187.1042,20.0889
train_0160.png,10740,2,light_carbon_particle,271,355,283,363,96.0000,11.0558,1.5000,0.9308,204.6273,11.9520
train_0160.png,10741,1,dark_carbon_particle,491,507,512,524,288.0000,19.1492,1.2353,1.2000,156.0028,33.8732
train_0160.png,10742,2,light_carbon_particle,708,249,724,262,179.0000,15.0967,1.2308,0.8998,187.5570,19.4312
train_0160.png,10743,0,fiber_particle,349,573,422,623,332.0000,20.5600,1.4600,0.1879,186.6817,35.2540
train_0160.png,10744,2,light_carbon_particle,426,384,450,396,241.0000,17.5172,2.0000,0.7394,190.4933,20.1204
train_0160.png,10745,3,copper_particle,151,603,173,623,260.0000,18.1946,1.0500,1.2000,148.6775,35.2063
train_0160.png,10746,2,light_carbon_particle,215,589,239,605,267.0000,18.4379,1.5000,0.7941,195.1137,17.4369
train_0160.png,10747,2,light_carbon_particle,611,598,624,610,122.0000,12.4634,1.0833,0.9582,202.9081,17.2657
train_0160.png,10748,3,copper_particle,307,615,326,629,188.0000,15.4716,1.2857,1.0695,134.0975,46.9136
train_0160.png,10749,0,fiber_particle,182,509,209,544,279.0000,18.8476,1.2963,0.6579,162.4963,31.6597
train_0160.png,10750,2,light_carbon_particle,386,468,402,484,196.0000,15.7973,1.0000,0.8447,202.9811,15.1663
train_0160.png,10751,1,dark_carbon_particle,816,722,847,748,610.0000,27.8689,1.1923,1.2000,137.9042,43.1350
train_0160.png,10752,2,light_carbon_particle,727,742,747,758,245.0000,17.6619,1.2500,0.8552,186.6495,17.5617
train_0160.png,10753,2,light_carbon_particle,671,375,687,391,196.0000,15.7973,1.0000,0.8768,200.9585,15.2688
train_0160.png,10754,1,dark_carbon_particle,838,542,869,566,503.0000,25.3069,1.2609,1.2000,128.3956,45.1111
train_0160.png,10755,3,copper_particle,354,760,393,789,656.0000,28.9006,1.3448,0.9740,132.6577,38.4612
train_0160.png,10756,0,fiber_particle,526,821,548,843,147.0000,13.6809,1.0000,0.8018,153.4150,46.8811
train_0160.png,10757,0,fiber_particle,575,360,630,374,326.0000,20.3734,3.8571,0.3044,167.8195,28.1614
train_0160.png,10758,2,light_carbon_particle,604,523,620,539,208.0000,16.2737,1.0000,0.8964,191.5581,14.7375
train_0160.png,10759,2,light_carbon_particle,588,227,613,247,372.0000,21.7634,1.1500,0.9018,203.6558,13.3573
train_0160.png,10760,5,aggregate_particle,155,235,189,263,797.0000,31.8555,1.2143,0.9084,153.8634,38.4891
train_0160.png,10761,5,aggregate_particle,196,759,236,789,904.0000,33.9265,1.3333,0.9561,148.4822,42.5265
train_0160.png,10762,0,fiber_particle,390,671,431,685,248.0000,17.7697,2.9286,0.4117,168.4073,28.8204
train_0160.png,10763,0,fiber_particle,736,690,810,711,687.0000,29.5756,3.5238,0.3502,150.6366,35.6615
train_0160.png,10764,2,light_carbon_particle,690,185,710,206,311.0000,19.8992,1.0000,0.8209,199.6943,11.3897
train_0160.png,10765,5,aggregate_particle,404,576,443,600,625.0000,28.2095,1.6250,0.7403,160.5078,43.7997
train_0160.png,10766,0,fiber_particle,446,290,461,330,226.0000,16.9633,2.7143,0.4329,163.1117,34.7291
train_0160.png,10767,2,light_carbon_particle,284,692,300,708,216.0000,16.5837,1.0000,0.8655,186.2464,18.6030
train_0160.png,10768,2,light_carbon_particle,761,560,789,577,320.0000,20.1851,1.5625,0.7977,189.7295,16.7504
train_0160.png,10769,4,bubble,157,592,190,621,731.0000,30.5080,1.1379,1.2000,201.5939,39.0766
train_0160.png,10770,2,light_carbon_particle,342,757,356,773,173.0000,14.8415,1.1429,0.9054,204.6346,14.8817
train_0160.png,10771,1,dark_carbon_particle,837,219,853,235,181.0000,15.1808,1.0667,0.8412,176.1028,33.9014
train_0161.png,10772,4,bubble,320,578,341,599,351.0000,21.1402,1.0000,1.2000,220.4750,18.6878
train_0161.png,10773,0,fiber_particle,829,269,868,289,173.0000,14.8415,1.9500,0.3313,169.3131,37.6381
train_0161.png,10774,3,copper_particle,555,162,570,179,190.0000,15.5536,1.1333,1.2000,140.0757,42.5026
train_0161.png,10775,0,fiber_particle,343,658,593,796,1170.0000,38.5965,1.8043,0.0570,160.5143,44.5446
train_0161.png,10776,2,light_carbon_particle,153,244,174,261,281.0000,18.9151,1.2353,0.9186,198.3202,16.5492
train_0161.png,10777,2,light_carbon_particle,373,456,389,466,140.0000,13.3512,1.6000,0.9087,202.1583,16.7129
train_0161.png,10778,1,dark_carbon_particle,427,618,437,628,69.0000,9.3730,1.1111,1.2000,193.6203,27.0970
train_0161.png,10779,2,light_carbon_particle,742,557,771,577,486.0000,24.8756,1.4500,0.8258,192.3784,13.2452
train_0161.png,10780,2,light_carbon_particle,653,648,669,661,131.0000,12.9149,1.3333,0.7780,188.7908,19.3720
train_0161.png,10781,5,aggregate_particle,537,375,579,419,1199.0000,39.0719,1.0476,0.9342,147.5306,36.6357
train_0161.png,10782,5,aggregate_particle,290,304,328,342,985.0000,35.4139,1.0270,1.0418,142.0957,44.3257
train_0161.png,10783,2,light_carbon_particle,234,241,248,254,156.0000,14.0935,1.0769,1.0126,200.6170,16.5856
train_0161.png,10784,2,light_carbon_particle,158,333,174,345,152.0000,13.9116,1.3333,0.8290,199.2947,16.2179
train_0161.png,10785,2,light_carbon_particle,725,276,749,289,228.0000,17.0382,2.0000,0.7700,203.3200,13.6631
train_0161.png,10786,0,fiber_particle,746,753,794,759,175.0000,14.9271,8.0000,0.2199,149.9268,41.2868
train_0161.png,10787,1,dark_carbon_particle,688,201,720,231,676.0000,29.3379,1.1429,0.8165,145.0022,36.3500
train_0161.png,10788,2,light_carbon_particle,768,424,780,432,68.0000,9.3049,1.5000,0.7392,202.2879,17.7680
train_0161.png,10789,2,light_carbon_particle,393,816,425,848,730.0000,30.4871,1.0000,0.7721,183.5021,13.5277
train_0161.png,10790,2,light_carbon_particle,201,699,215,711,150.0000,13.8198,1.1667,0.9736,205.2471,13.3645
train_0161.png,10791,1,dark_carbon_particle,249,758,258,767,75.0000,9.7721,1.0000,1.1207,178.4420,26.0378
train_0161.png,10792,1,dark_carbon_particle,334,718,366,750,723.0000,30.3406,1.0000,0.7789,153.0845,40.0697
train_0161.png,10793,2,light_carbon_particle,245,775,258,784,84.0000,10.3418,1.3333,0.9131,200.8295,18.4548
train_0161.png,10794,1,dark_carbon_particle,509,534,534,554,337.0000,20.7143,1.4706,0.8401,166.5035,38.0772
train_0161.png,10795,1,dark_carbon_particle,541,285,562,301,252.0000,17.9125,1.3125,0.9414,175.4823,34.2525
train_0161.png,10796,1,dark_carbon_particle,178,669,195,683,185.0000,15.3476,1.2143,1.2000,167.1428,35.7763
train_0161.png,10797,1,dark_carbon_particle,380,469,405,483,218.0000,16.6603,1.9167,1.0131,139.7481,45.4469
train_0161.png,10798,0,fiber_particle,596,420,646,449,501.0000,25.2565,1.6897,0.5398,158.5336,41.3993
train_0161.png,10799,1,dark_carbon_particle,435,630,450,644,142.0000,13.4462,1.0714,1.2000,178.4768,32.4645
train_0161.png,10800,5,aggregate_particle,824,226,864,282,1204.0000,39.1533,1.3500,0.5765,155.0118,39.7662
train_0161.png,10801,2,light_carbon_particle,277,723,289,732,85.0000,10.4031,1.3333,0.9240,210.3750,13.6377
train_0161.png,10802,3,copper_particle,669,784,692,806,267.0000,18.4379,1.0455,0.9974,130.1309,46.9190
train_0161.png,10803,2,light_carbon_particle,556,820,572,832,131.0000,12.9149,1.3333,0.7780,152.7263,54.5526
train_0161.png,10804,3,copper_particle,743,672,758,689,189.0000,15.5126,1.1333,1.1729,175.2608,31.6780
train_0161.png,10805,3,copper_particle,253,295,280,319,423.0000,23.2073,1.0417,1.2000,132.3685,44.8137
train_0161.png,10806,1,dark_carbon_particle,333,268,349,280,160.0000,14.2730,1.3333,0.9502,193.4334,29.1106
train_0161.png,10807,1,dark_carbon_particle,195,261,202,269,38.0000,6.9558,1.1667,1.2000,204.4503,17.3110
train_0161.png,10808,2,light_carbon_particle,793,665,817,685,338.0000,20.7450,1.2000,0.8668,200.1051,12.1332
train_0161.png,10809,2,light_carbon_particle,312,578,328,590,163.0000,14.4062,1.3333,0.8890,193.8110,14.0671
train_0161.png,10810,1,dark_carbon_particle,768,155,798,181,593.0000,27.4778,1.1538,1.2000,155.9019,34.5965
train_0161.png,10811,1,dark_carbon_particle,553,334,574,355,339.0000,20.7757,1.0500,0.8694,162.4373,40.9916
train_0161.png,10812,3,copper_particle,640,389,661,412,320.0000,20.1851,1.0952,1.2000,149.2549,37.9910
train_0161.png,10813,4,bubble,500,186,517,201,207.0000,16.2345,1.1333,1.2000,226.9028,5.1009
train_0161.png,10814,2,light_carbon_particle,629,672,645,685,163.0000,14.4062,1.3333,0.8890,203.3151,13.4641
